4381
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	effect	image	description
7412407	Techie	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	9	The smartest head module on the block, wear it proudly!
7412408	Techie	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	9	The smartest head module on the block, wear it proudly!
7412409	Techie	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	9	The smartest head module on the block, wear it proudly!
7412500	Stripes	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Benefit: Increase Critical Hit, Evade & Special Transformation
7412501	Stripes	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412502	Stripes	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412503	Stripes	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412504	Stripes	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412505	Stripes	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412506	Stripes	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412507	Stripes	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412508	Stripes	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412509	Stripes	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	10	Predator reflexes are built into this head module!
7412600	Pamplona	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Benefit: Increase Critical Hit, Evade & Special Transformation
7412601	Pamplona	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412602	Pamplona	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412603	Pamplona	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412604	Pamplona	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412605	Pamplona	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412606	Pamplona	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412607	Pamplona	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412608	Pamplona	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412609	Pamplona	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	11	Furious and stubborn, Pamplona will toughen up any BOT.
7412800	Spike	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	Benefit: Increase Critical Hit, Evade & Special Transformation
7412801	Spike	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412802	Spike	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412803	Spike	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412804	Spike	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412805	Spike	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412806	Spike	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412807	Spike	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412808	Spike	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7412809	Spike	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	13	Everyone will get out of your way with Spike!
7413800	Sinister	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413801	Sinister	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	75	0	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413802	Sinister	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	85	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413803	Sinister	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	0	100	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413804	Sinister	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	75	0	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413805	Sinister	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	85	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413806	Sinister	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	0	100	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413807	Sinister	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	75	0	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413808	Sinister	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	85	0	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413809	Sinister	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	100	0	0	0	0	0	50	0	0	23	The glowing eyes give the impression of eternal chaos
7413900	Block	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	Benefit: Increase Critical Hit, Evade & Special Transformation
7413901	Block	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413902	Block	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413903	Block	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413904	Block	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413905	Block	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413906	Block	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413907	Block	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413908	Block	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7413909	Block	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	24	The smartest head module on the block, wear it proudly!
7414000	ObsidianVirus	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Benefit: Increase Critical Hit, Evade & Special Transformation
7414001	ObsidianVirus	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414002	ObsidianVirus	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414003	ObsidianVirus	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414004	ObsidianVirus	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414005	ObsidianVirus	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414006	ObsidianVirus	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414007	ObsidianVirus	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414008	ObsidianVirus	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414009	ObsidianVirus	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	The absolute obsidian god!
7414100	Goldie	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	Benefit: Increase Critical Hit, Evade & Special Transformation
7414101	Goldie	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414102	Goldie	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414103	Goldie	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414104	Goldie	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414105	Goldie	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414106	Goldie	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414107	Goldie	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414108	Goldie	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414109	Goldie	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	26	Dazzle your enemies with this cute gear!
7414110	Brunette	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Benefit: Increase Critical Hit, Evade & Special Transformation
7414111	Brunette	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414112	Brunette	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414113	Brunette	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414114	Brunette	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414115	Brunette	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414116	Brunette	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414117	Brunette	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414118	Brunette	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414119	Brunette	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	25	Dazzle your enemies with this cute gear!
7414600	Clump	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	Benefit: Increase Critical Hit, Evade & Special Transformation
7414601	Clump	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414602	Clump	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414603	Clump	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414604	Clump	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414605	Clump	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414606	Clump	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414607	Clump	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414608	Clump	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414609	Clump	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	31	Its not what you think it is.  Whatever you think it is.
7414700	Panda	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414701	Panda	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414702	Panda	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414703	Panda	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414704	Panda	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414705	Panda	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414706	Panda	1	2	0	220	0	16843008	256	1	30	200	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414707	Panda	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414708	Panda	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414709	Panda	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	32	This piece looks cuddly  but it has a ferocious nature.
7414800	Ripper	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	Benefit: Increase Critical Hit, Evade & Special Transformation
7414801	Ripper	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414802	Ripper	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414803	Ripper	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414804	Ripper	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414805	Ripper	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414806	Ripper	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414807	Ripper	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414808	Ripper	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7414809	Ripper	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	33	Tear into your foes with this enhanced head piece
7415000	Ronan	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	Benefit: Increase Critical Hit, Evade & Special Transformation
7415001	Ronan	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415002	Ronan	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415003	Ronan	1	2	0	135	153	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415004	Ronan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415005	Ronan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415006	Ronan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415007	Ronan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415008	Ronan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415009	Ronan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	35	This head piece was designed to be authentic and dangerous
7415200	Spartan	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	Benefit: Increase Critical Hit, Evade & Special Transformation
7415201	Spartan	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415202	Spartan	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415203	Spartan	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415204	Spartan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415205	Spartan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415206	Spartan	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415207	Spartan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415208	Spartan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415209	Spartan	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	37	From a warrior of gold, this head piece commands respect!
7415300	Fierce	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	Benefit: Increase Critical Hit, Evade & Special Transformation
7415301	Fierce	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415302	Fierce	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415303	Fierce	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415304	Fierce	1	2	0	185	195	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415305	Fierce	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415306	Fierce	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415307	Fierce	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415308	Fierce	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415309	Fierce	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	38	Go head first into battle and scatter your enemies
7415400	Knight	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415401	Knight	1	2	0	140	140	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415402	Knight	1	2	0	140	140	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415403	Knight	1	2	0	140	140	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415404	Knight	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415405	Knight	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415406	Knight	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415407	Knight	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415408	Knight	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415409	Knight	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	39	Stand armoured and strong with the noble Knight helm
7415600	Templar	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	Benefit: Increase Critical Hit, Evade & Special Transformation
7415601	Templar	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415602	Templar	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415603	Templar	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415604	Templar	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415605	Templar	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415606	Templar	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415607	Templar	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415608	Templar	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415609	Templar	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	41	Charge into battle with this armored head piece
7415800	MechSongoku	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Benefit: Increase Critical Hit, Evade & Special Transformation
7415801	MechSongoku	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415802	MechSongoku	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
